Indicator Name:,"Intentional homicide victims by sex, counts and rates per 100,000 population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indicator Definition:,Definitions: “Intentional Homicide” means unlawful death inflicted upon a person with the intent to cause death or serious injury. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total number of female/male victims of intentional homicide,,,,,,,,,,,,,,,,,,"Female/male victims of intentional homicide per 100,000 females/males",,,,,,,,,,,,,,,,
Americas,Caribbean,Saint Lucia,MD,Males,21,,35,34,33,,,,,33,39,39,33,28,34,,,,26.7,,45.2,43,41.7,,,,,39.2,45.5,45.3,38.1,32.5,39.3,,
Americas,Caribbean,Saint Vincent and the Grenadines,CTS,Females,,,,,6,7,6,9,3,3,3,,,,,,4,,,,,,11.6,13,11.4,16.5,5.6,6.4,5.5,,,,,,7.4
Americas,Caribbean,Saint Vincent and the Grenadines,CTS,Males,,,,,23,19,14,31,13,20,22,,,,,,36,,,,,,41.6,34.6,25.2,56.5,23.6,35.4,39.9,,,,,,65
Americas,Caribbean,Trinidad and Tobago,CTS,Females,,,,,26,39,34,30,57,40,53,30,45,40,45,29,,,,,,,4,6,5.2,4.5,8.6,6,7.9,4.4,6.6,5.9,6.6,4.2,
Americas,Caribbean,Trinidad and Tobago,CTS,Males,,,,,234,347,337,361,490,467,420,322,335,368,360,391,,,,,,,36.6,54,52.2,55.7,75.2,71.4,63.9,48.8,50.5,55.2,53.8,58.3,
Americas,Caribbean,Turks and Caicos Islands,MD,Females,,,    ,,,,,1,1,    ,,,,1,    ,,,,,,,,,,,,,,,,,,,,
Americas,Caribbean,Turks and Caicos Islands,MD,Males,,,2,,,,,1,1,2,,,,3,2,,,,,,,,,,,,,,,,,,,,
Americas,Caribbean,United States Virgin Islands,MD,Females,3,2,5,3,1,3,4,3,2,2,7,3,2,,,,,,5.3,3.6,8.9,5.4,1.8,5.4,7.2,5.4,3.6,3.6,12.6,5.4,3.6,,,,
Americas,Caribbean,United States Virgin Islands,MD,Males,20,26,36,28,36,34,39,40,44,48,49,42,50,,,,,,38.1,49.5,68.6,53.5,68.9,65.3,75.2,77.5,85.7,94,96.5,83,99.2,,,,
Americas,Central America,Belize,OAS/CTS,Females,,,,,14,,,,,9,16,12,14,10,12,9,15,,,,,,10.2,,,,,5.7,10,7.3,8.3,5.8,6.8,5,8.1
Americas,Central America,Belize,OAS/CTS,Males,,,,,65,,,,,88,113,112,131,89,111,110,123,,,,,,46.8,,,,,56,70.2,68.1,77.9,51.8,63.3,61.4,67.2
Americas,Central America,Costa Rica,MD/CTS,Females,40,28,34,38,39,61,45,37,60,59,61,64,50,36,51,,,,2.1,1.4,1.7,1.8,1.9,2.9,2.1,1.7,2.7,2.6,2.7,2.8,2.2,1.5,2.1,,
Americas,Central America,Costa Rica,MD/CTS,Males,209,229,224,262,241,274,306,332,452,466,466,410,357,375,426,,,,10.6,11.4,11,12.7,11.5,12.9,14.2,15.2,20.4,20.7,20.5,17.8,15.3,15.9,17.9,,
Americas,Central America,El Salvador,PAHO/CTS/RSC,Females,,,,,,398,447,340,317,592,562,628,322,217,294,575,527,,,,,,,12.6,14.1,10.7,9.9,18.3,17.3,19.2,9.8,6.6,8.8,17.2,15.7
Americas,Central America,El Salvador,PAHO/CTS/RSC,Males,,,,,,"3,484","3,480","3,157","2,862","3,790","3,425","3,743","2,272","2,296","3,627","6,081","4,730",,,,,,,121,120.6,109.1,98.6,130.2,117.4,127.9,77.4,77.9,122.6,204.8,158.4
Americas,Central America,Guatemala,CTS,Females,,,,,497,518,603,590,687,720,695,632,573,654,630,,,,,,,,7.6,7.8,8.8,8.5,9.6,9.9,9.3,8.3,7.4,8.2,7.8,,
Americas,Central America,Guatemala,CTS,Males,,,,,"4,010","4,820","5,282","5,191","5,605","5,778","5,265","5,049","4,582","4,599","4,368",,,,,,,,63.9,75,80.4,77.2,81.5,82.2,73.3,68.7,61,60,55.8,,
Americas,Central America,Honduras,NP/CTS,Females,,,,,,,210,324,312,364,385,483,606,490,496,478,466,,,,,,,,5.5,8.4,7.9,9,9.4,11.5,14.2,11.3,11.2,10.6,10.2
Americas,Central America,Honduras,NP/CTS,Males,,,,,,,"2,908","3,264","4,143","4,916","5,851","6,621","6,566","5,941","5,395","4,670","4,684",,,,,,,,77.5,85,105.7,122.8,143.3,159.1,154.9,137.7,122.9,104.5,103.1
Americas,Central America,Mexico,SDG,Females,"1,286","1,281","1,283","1,327","1,205","1,296","1,301","1,097","1,416","1,924","2,406","2,719","2,783","2,667","2,414","2,393","2,821",,2.5,2.5,2.4,2.5,2.2,2.4,2.4,2,2.5,3.3,4.1,4.5,4.6,4.3,3.9,3.8,4.4
Americas,Central America,Mexico,SDG,Males,"9,451","9,004","8,805","8,760","8,124","8,625","9,151","7,770","12,590","17,879","23,351","24,494","23,184","20,396","17,596","18,369","21,738",,18.7,17.6,17,16.7,15.3,16,16.7,14,22.3,31.1,40,41.3,38.5,33.4,28.5,29.3,34.2
Americas,Central America,Nicaragua,OAS/CTS/MD/RIC/NP,Females,,,,,,,,,58,94,78,55,64,65,,66,,,,,,,,,,,2,3.3,2.7,1.9,2.1,2.2,,2.1,
Americas,Central America,Nicaragua,OAS/CTS/MD/RIC/NP,Males,,,,,,,,,678,708,707,683,609,529,,458,,,,,,,,,,,24.6,25.3,25,23.9,21,18.1,,15.3,
Americas,Central America,Panama,MD/CTS,Females,29,27,39,36,27,36,19,21,31,40,31,26,34,50,38,49,44,,1.9,1.7,2.5,2.3,1.7,2.2,1.1,1.2,1.8,2.2,1.7,1.4,1.8,2.6,2,2.5,2.2
Americas,Central America,Panama,MD/CTS,Males,270,279,337,301,281,328,202,258,462,522,429,523,603,613,530,398,346,,17.7,17.9,21.2,18.6,17.1,19.6,11.8,14.9,26.1,29,23.4,28.1,31.8,31.8,27.1,20,17.1
Americas,Northern America,Bermuda,MD/CTS,Females,,,,,1,    ,,,,1,    ,2,    ,    ,1,    ,    ,,,,,,2.9,    ,,,,3,    ,6,    ,    ,3.1,    ,    
Americas,Northern America,Bermuda,MD/CTS,Males,,,,,    ,2,,,,5,7,6,6,5,3,4,8,,,,,,    ,6.5,,,,16.3,23,19.8,20,16.7,10.1,13.6,27.2
Americas,Northern America,Canada,SDG/CTS,Females,149,162,207,156,200,180,162,166,147,162,154,179,157,151,151,176,151,,1,1,1.3,1,1.2,1.1,1,1,0.9,1,0.9,1,0.9,0.8,0.8,1,0.8
Americas,Northern America,Canada,SDG/CTS,Males,397,392,375,393,425,484,446,431,467,448,402,427,391,358,370,428,460,,2.6,2.5,2.4,2.5,2.7,3,2.8,2.6,2.8,2.7,2.4,2.5,2.3,2,2.1,2.4,2.6
Americas,Northern America,Greenland,GHD Estimate,Females,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
Americas,Northern America,Greenland,GHD Estimate,Males,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
Americas,Northern America,Saint Pierre and Miquelon,WHO,Females,,,,,,,    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Americas,Northern America,Saint Pierre and Miquelon,WHO,Males,,,,,,,    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Americas,Northern America,United States of America,UNSDC/NP/CTS,Females,"3,709","4,460","3,761","3,695","3,552","3,559","3,654","3,678","3,589","3,530","3,311","3,262","3,301","3,169","3,184","3,334","3,682",,2.6,3.1,2.6,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.1,2.1,2.1,2,2,2.1,2.3
Americas,Northern America,United States of America,UNSDC/NP/CTS,Males,"11,877","14,573","12,468","12,833","12,596","13,181","13,655","13,450","12,896","11,869","11,411","11,399","11,555","11,150","10,980","12,549","13,568",,8.6,10.4,8.8,9,8.7,9.1,9.3,9.1,8.6,7.9,7.5,7.4,7.5,7.1,7,7.9,8.5
Americas,South America,Argentina,MD/CTS,Females,,,,,,,,,,,,,,,427,387,,,,,,,,,,,,,,,,,1.9,1.7,
Americas,South America,Argentina,MD/CTS,Males,,,,,,,,,,,,,,,"2,800","2,450",,,,,,,,,,,,,,,,,13.3,11.5,
Americas,South America,Bolivia (Plurinational State of),OAS/CTS,Females,,,,,,,,,137,,,,,,,241,234,,,,,,,,,,2.9,,,,,,,4.5,4.3
Americas,South America,Bolivia (Plurinational State of),OAS/CTS,Males,,,,,,,,,691,,,,,,,430,452,,,,,,,,,,14.4,,,,,,,8,8.3
Americas,South America,Brazil,MD,Females,"3,433","3,534","3,553","3,613","3,518","3,566","3,693","3,534","3,696","3,694","3,699","4,163","4,450","4,550","4,629","4,649",,,3.9,3.9,3.9,3.9,3.8,3.8,3.9,3.6,3.8,3.7,3.7,4.1,4.4,4.4,4.5,4.4,
Americas,South America,Brazil,MD,Males,"38,162","40,440","42,032","43,215","40,861","40,079","41,393","41,091","42,189","40,824","39,573","43,921","48,604","49,613","52,462","53,810",,,44.1,46.1,47.2,48,44.8,43.5,44.4,43.6,44.4,42.5,40.8,44.9,49.2,49.8,52.2,53.1,
Americas,South America,Chile,CTS/OAS,Females,,,,,,83,91,111,103,99,96,115,37,108,123,67,90,,,,,,,1,1.1,1.3,1.2,1.2,1.1,1.3,0.4,1.2,1.4,0.7,1
Americas,South America,Chile,CTS/OAS,Males,,,,,,493,499,505,485,531,445,521,397,448,515,467,530,,,,,,,6.2,6.2,6.2,5.9,6.4,5.3,6.1,4.6,5.2,5.9,5.3,6
Americas,South America,Colombia,MD/CTS,Females,"1,924","2,214","2,242","2,000","1,629","1,492","1,323","1,385","1,262","1,260","1,226","1,348","1,387","1,225","1,170","1,068","1,038",,9.4,10.7,10.7,9.4,7.5,6.8,6,6.2,5.5,5.5,5.3,5.7,5.8,5.1,4.8,4.4,4.2
Americas,South America,Colombia,MD/CTS,Males,"24,615","25,626","26,145","21,523","18,581","16,619","16,156","15,813","14,878","14,557","14,233","14,779","15,053","14,194","12,173","11,714","11,364",,123.2,126.5,127.2,103.3,88,77.7,74.7,72.2,67.2,65,62.9,64.6,65.2,60.9,51.7,49.3,47.5
Americas,South America,Ecuador,MD/OAS/CTS,Females,145,148,185,182,218,166,222,229,213,276,241,251,233,253,187,179,180,,2.3,2.3,2.8,2.8,3.2,2.4,3.2,3.2,3,3.8,3.2,3.3,3,3.2,2.4,2.2,2.2
Americas,South America,Ecuador,MD/OAS/CTS,Males,"1,688","1,510","1,721","1,755","2,172","1,955","2,163","2,044","2,394","2,349","2,382","2,093","1,690","1,472","1,124",876,779,,26.7,23.4,26.3,26.4,32.1,28.4,30.9,28.7,33.1,31.9,31.9,27.6,21.9,18.8,14.1,10.9,9.5
Americas,South America,French Guiana,MD,Females,,,,,,,4,2,1,5,,,,,,,,,,,,,,,3.3,1.6,1.2,4.8,,,,,,,
Americas,South America,French Guiana,MD,Males,,,,,,,39,26,31,25,,,,,,,,,,,,,,,36.9,24.4,27.7,21.6,,,,,,,
Americas,South America,Guyana,CTS,Females,,,,,,28,23,28,38,29,31,34,27,30,,28,10,,,,,,,7.5,6.1,7.5,10.2,7.8,8.3,9.1,7.2,7.9,,7.3,2.6
Americas,South America,Guyana,CTS,Males,,,,,,114,130,87,120,88,109,96,112,125,,121,132,,,,,,,30.3,34.6,23.2,32.1,23.6,29.2,25.6,29.7,32.8,,31.3,33.9
Americas,South America,Paraguay,CTS,Females,,,,,,,,46,59,69,73,62,73,52,69,57,,,,,,,,,,1.6,2,2.3,2.4,2,2.3,1.6,2.1,1.7,
Americas,South America,Paraguay,CTS,Males,,,,,,,,737,774,752,668,595,576,552,509,560,,,,,,,,,,24.4,25.2,24.2,21.2,18.6,17.8,16.8,15.3,16.6,
Americas,South America,Peru,CTS/SDG,Females,,,,,,,,,,,,279,317,311,345,407,518,,,,,,,,,,,,,1.9,2.1,2,2.2,2.6,3.3
Americas,South America,Peru,CTS/SDG,Males,,,,,,,,,,,,"1,338","1,651","1,702","1,731","1,840","1,917",,,,,,,,,,,,,9,11,11.1,11.2,11.7,12.1
Americas,South America,Suriname,PAHO/OAS,Females,,,,,,,,15,10,,,,,,,,,,,,,,,,,5.8,3.9,,,,,,,,
Americas,South America,Suriname,PAHO/OAS,Males,,,,,,,,30,33,,,,,,,,,,,,,,,,,11.9,12.7,,,,,,,,
Americas,South America,Uruguay,CTS/UNSDC,Females,,,,,,,43,32,44,45,41,41,38,54,51,50,42,,,,,,,,2.5,1.9,2.5,2.6,2.3,2.3,2.2,3.1,2.9,2.8,2.4
Americas,South America,Uruguay,CTS/UNSDC,Males,,,,,,,159,162,177,181,164,158,229,206,217,243,223,,,,,,,,9.9,10.1,11,11.2,10.1,9.7,14,12.5,13.2,14.7,13.4
Americas,South America,Venezuela (Bolivarian Republic of),MD/OAS,Females,520,484,845,690,598,556,670,672,735,762,789,805,941,,,,,,4.3,3.9,6.7,5.3,4.6,4.2,4.9,4.9,5.2,5.3,5.4,5.5,6.3,,,,
Americas,South America,Venezuela (Bolivarian Republic of),MD/OAS,Males,"7,502","7,476","8,772","10,652","9,121","9,408","11,587","12,484","13,854","13,223","12,291","13,293","15,131",,,,,,61,59.7,68.8,82.2,69.2,70.2,85,90.2,98.5,92.6,84.8,90.4,101.5,,,,
Asia,Central Asia,Kazakhstan,CTS,Females,,,,,,,,,363,416,344,329,276,280,204,251,,,,,,,,,,,4.4,5,4.1,3.8,3.2,3.2,2.3,2.7,
Asia,Central Asia,Kazakhstan,CTS,Males,,,,,,,,,"1,444","1,355","1,043","1,091",990,840,700,602,,,,,,,,,,,18.7,17.3,13.2,13.6,12.1,10.1,8.3,7,
Asia,Central Asia,Kyrgyzstan,UNECE/CTS,Females,76,68,79,94,89,90,84,100,90,131,,,,,,,,,3.1,2.7,3.1,3.7,3.5,3.5,3.3,3.8,3.4,4.9,,,,,,,
Asia,Central Asia,Kyrgyzstan,UNECE/CTS,Males,354,318,332,327,331,329,338,326,339,288,,,,,,,,,14.5,13,13.4,13.2,13.2,13.1,13.3,12.7,13,10.9,,,,,,,
Asia,Central Asia,Tajikistan,CTS,Females,,,,,,,40,33,38,24,23,17,,,,,,,,,,,,,1.2,0.9,1,0.7,0.6,0.4,,,,,
Asia,Central Asia,Tajikistan,CTS,Males,,,,,,,154,99,62,73,158,109,,,,,,,,,,,,,4.4,2.7,1.7,1.9,4.1,2.8,,,,,
Asia,Central Asia,Turkmenistan,GHD Estimate,Females,,,,,,,42,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,
Asia,Central Asia,Turkmenistan,GHD Estimate,Males,,,,,,,161,,,,,,,,,,,,,,,,,,6.8,,,,,,,,,,
Asia,Central Asia,Uzbekistan,GHD Estimate,Females,,,,,,,,,162,,,,,,,,,,,,,,,,,,1.2,,,,,,,,
Asia,Central Asia,Uzbekistan,GHD Estimate,Males,,,,,,,,,669,,,,,,,,,,,,,,,,,,4.9,,,,,,,,
Asia,Eastern Asia,China,GHD Estimate,Females,,,,,,,,,,,,,,,"3,412",,,,,,,,,,,,,,,,,,0.5,,
Asia,Eastern Asia,China,GHD Estimate,Males,,,,,,,,,,,,,,,"6,671",,,,,,,,,,,,,,,,,,0.9,,
Asia,Eastern Asia,"China, Hong Kong Special Administrative Region",CTS,Females,,,,,20,13,18,11,25,25,19,9,12,37,,,,,,,,,0.6,0.4,0.5,0.3,0.7,0.7,0.5,0.2,0.3,1,,,
Asia,Eastern Asia,"China, Hong Kong Special Administrative Region",CTS,Males,,,,,25,21,17,7,11,22,16,8,15,25,,,,,,,,,0.8,0.6,0.5,0.2,0.3,0.7,0.5,0.2,0.5,0.8,,,
Asia,Eastern Asia,"China, Macao Special Administrative Region",CTS,Females,,,,,,,,,3,4,    ,3,1,1,    ,1,    ,,,,,,,,,,1.1,1.5,    ,1.1,0.3,0.3,    ,0.3,    
Asia,Eastern Asia,"China, Macao Special Administrative Region",CTS,Males,,,,,,,,,1,2,2,1,3,    ,    ,    ,1,,,,,,,,,,0.4,0.8,0.8,0.4,1.1,    ,    ,    ,0.3
Asia,Eastern Asia,"China, Taiwan Province of China",GHD Estimate,Females,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,0.5,
Asia,Eastern Asia,"China, Taiwan Province of China",GHD Estimate,Males,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,1.2,
Asia,Eastern Asia,Japan,CTS/SDG,Females,,,,,333,319,324,282,339,253,237,234,240,191,206,218,197,,,,,,0.5,0.5,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3
Asia,Eastern Asia,Japan,CTS/SDG,Males,,,,,366,324,295,292,315,253,228,208,189,179,189,145,165,,,,,,0.6,0.5,0.5,0.5,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.3
Asia,Eastern Asia,Mongolia,CTS,Females,,,,,,,,66,49,59,67,60,57,56,54,43,39,,,,,,,,,5.1,3.7,4.4,4.9,4.3,4,3.9,3.7,2.9,2.6
Asia,Eastern Asia,Mongolia,CTS,Males,,,,,,,,227,163,160,172,206,142,149,159,141,132,,,,,,,,,17.6,12.5,12.1,12.8,15,10.2,10.5,11,9.6,8.8
Asia,Eastern Asia,Republic of Korea,MD/CTS,Females,,,,,,,,,,,,224,,180,192,191,194,,,,,,,,,,,,,0.9,,0.7,0.8,0.8,0.8
Asia,Eastern Asia,Republic of Korea,MD/CTS,Males,,,,,,,,,,,,203,,162,180,174,162,,,,,,,,,,,,,0.8,,0.6,0.7,0.7,0.6
Asia,SouthEastern Asia,Brunei Darussalam,WHO,Females,2,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,
Asia,SouthEastern Asia,Brunei Darussalam,WHO,Males,2,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,
Asia,SouthEastern Asia,Cambodia,GHD Estimate,Females,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,0.6,,,,,
Asia,SouthEastern Asia,Cambodia,GHD Estimate,Males,,,,,,,,,,,,225,,,,,,,,,,,,,,,,,,3.2,,,,,
Asia,SouthEastern Asia,Indonesia,GHD Estimate,Females,,,,,,,,,,,,,,,332,,,,,,,,,,,,,,,,,,0.3,,
Asia,SouthEastern Asia,Indonesia,GHD Estimate,Males,,,,,,,,,,,,,,,945,,,,,,,,,,,,,,,,,,0.7,,
Asia,SouthEastern Asia,Lao People's Democratic Republic,GHD Estimate,Females,,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,,,,,3.2,
Asia,SouthEastern Asia,Lao People's Democratic Republic,GHD Estimate,Males,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,10.8,
Asia,SouthEastern Asia,Malaysia,GHD Estimate,Females,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,0.7,,,,,,
Asia,SouthEastern Asia,Malaysia,GHD Estimate,Males,,,,,,,,,,,438,,,,,,,,,,,,,,,,,,3,,,,,,
Asia,SouthEastern Asia,Myanmar,CTS,Females,,,,,,,,,,131,151,100,241,208,206,193,206,,,,,,,,,,,0.5,0.6,0.4,0.9,0.8,0.8,0.7,0.8
Asia,SouthEastern Asia,Myanmar,CTS,Males,,,,,,,,,,748,650,955,"1,195","1,030","1,024",959,992,,,,,,,,,,,3.1,2.7,3.9,4.8,4.1,4,3.7,3.8
Asia,SouthEastern Asia,Philippines,CTS,Females,,,,,,,,952,"1,197","1,574","1,248","1,041","1,087",,,,,,,,,,,,,2.1,2.7,3.4,2.7,2.2,2.3,,,,
Asia,SouthEastern Asia,Philippines,CTS,Males,,,,,,,,"5,010","4,623","7,514","7,649","7,633","7,397",,,,,,,,,,,,,11.1,10.1,16.2,16.2,15.9,15.1,,,,
Asia,SouthEastern Asia,Singapore,CTS,Females,,,,,,,5,5,11,7,3,6,6,6,7,3,7,,,,,,,,0.2,0.2,0.4,0.3,0.1,0.2,0.2,0.2,0.3,0.1,0.2
Asia,SouthEastern Asia,Singapore,CTS,Males,,,,,,,12,13,16,13,16,10,5,11,7,11,11,,,,,,,,0.5,0.6,0.7,0.5,0.6,0.4,0.2,0.4,0.3,0.4,0.4
Asia,SouthEastern Asia,Thailand,MD,Females,902,,698,952,504,622,580,596,526,492,457,445,475,378,404,,,,2.8,,2.1,2.9,1.5,1.9,1.7,1.8,1.6,1.4,1.3,1.3,1.4,1.1,1.2,,
Asia,SouthEastern Asia,Thailand,MD,Males,"4,240",,"3,840","5,482","3,769","4,184","4,107","3,839","3,448","3,211","3,197","2,862","2,848","2,516","2,245",,,,13.6,,12.2,17.2,11.8,13,12.7,11.8,10.6,9.8,9.7,8.7,8.6,7.6,6.7,,
Asia,SouthEastern Asia,TimorLeste,GHD Estimate,Females,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,1.6,
Asia,SouthEastern Asia,TimorLeste,GHD Estimate,Males,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,6.2,
Asia,SouthEastern Asia,Viet Nam,GHD Estimate,Females,,,,,,,,,,,,203,,,,,,,,,,,,,,,,,,0.4,,,,,
Asia,SouthEastern Asia,Viet Nam,GHD Estimate,Males,,,,,,,,,,,,"1,155",,,,,,,,,,,,,,,,,,2.6,,,,,
Asia,Southern Asia,Afghanistan,GHD Estimate,Females,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,0.6,,,,
Asia,Southern Asia,Afghanistan,GHD Estimate,Males,,,,,,,,,,,,,"1,856",,,,,,,,,,,,,,,,,,11.8,,,,
Asia,Southern Asia,Bangladesh,GHD Estimate,Females,,,,,,,,,,,,,,,,836,,,,,,,,,,,,,,,,,,1,
Asia,Southern Asia,Bangladesh,GHD Estimate,Males,,,,,,,,,,,,,,,,"3,199",,,,,,,,,,,,,,,,,,3.9,
Asia,Southern Asia,Bhutan,CTS,Females,,,,,,,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,0.5,1.1
Asia,Southern Asia,Bhutan,CTS,Males,,,,,,,,,,,,,,,,10,5,,,,,,,,,,,,,,,,,2.4,1.2
Asia,Southern Asia,India,MOI,Females,"16,198","15,934","15,463","14,473","15,864","15,268","15,787","16,794","16,993","17,854","17,871","18,731","18,451","17,911","18,284","17,101","17,040",,3.2,3.1,2.9,2.7,2.9,2.8,2.8,3,2.9,3.1,3,3.1,3,2.9,2.9,2.7,2.7
Asia,Southern Asia,India,MOI,Males,"35,146","33,469","33,248","29,858","30,626","29,827","29,312","28,568","29,006","27,970","28,589","28,909","29,027","27,967","29,072","27,284","25,638",,6.4,6,5.9,5.2,5.2,5,4.9,4.7,4.7,4.4,4.5,4.5,4.4,4.2,4.3,4,3.7
Asia,Southern Asia,Iran (Islamic Republic of),MD,Females,,,,,,,,,,,,,,292,224,,,,,,,,,,,,,,,,,0.8,0.6,,
Asia,Southern Asia,Iran (Islamic Republic of),MD,Males,,,,,,,,,,,,,,"1,745","1,712",,,,,,,,,,,,,,,,,4.5,4.3,,
Asia,Southern Asia,Maldives,GHD Estimate,Females,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0.3,,,
Asia,Southern Asia,Maldives,GHD Estimate,Males,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1.1,,,
Asia,Southern Asia,Nepal,GHD Estimate,Females,,,,,,,,,,,,,,,129,,,,,,,,,,,,,,,,,,0.9,,
Asia,Southern Asia,Nepal,GHD Estimate,Males,,,,,,,,,,,,,,,429,,,,,,,,,,,,,,,,,,3.1,,
Asia,Southern Asia,Pakistan,GHD Estimate,Females,,,,,,,,,,,,,,,,"2,164",,,,,,,,,,,,,,,,,,2.3,
Asia,Southern Asia,Pakistan,GHD Estimate,Males,,,,,,,,,,,,,,,,"7,322",,,,,,,,,,,,,,,,,,7.5,
Asia,Southern Asia,Sri Lanka,CTS,Females,,,,,,,,,349,203,168,185,171,146,125,111,130,,,,,,,,,,3.4,2,1.6,1.8,1.6,1.4,1.2,1,1.2
Asia,Southern Asia,Sri Lanka,CTS,Males,,,,,,,,,"1,653",896,595,547,505,473,428,376,400,,,,,,,,,,16.9,9.1,6.1,5.5,5.1,4.8,4.3,3.8,4
Asia,Western Asia,Armenia,UNECE/CTS,Females,26,18,20,11,22,11,26,13,26,25,10,19,19,19,20,21,16,,1.6,1.1,1.2,0.7,1.4,0.7,1.7,0.8,1.7,1.6,0.7,1.2,1.2,1.2,1.3,1.4,1
Asia,Western Asia,Armenia,UNECE/CTS,Males,65,70,49,65,61,47,53,64,71,72,46,52,46,44,52,54,71,,4.5,4.9,3.5,4.6,4.3,3.4,3.8,4.6,5.2,5.3,3.4,3.9,3.4,3.2,3.8,3.9,5.2
Asia,Western Asia,Azerbaijan,CTS,Females,,,,,,,,,,,62,,58,70,87,,88,,,,,,,,,,,,1.4,,1.2,1.5,1.8,,1.8
Asia,Western Asia,Azerbaijan,CTS,Males,,,,,,,,,,,144,,144,151,149,,120,,,,,,,,,,,,3.2,,3.1,3.2,3.2,,2.5
Asia,Western Asia,Bahrain,GHD Estimate,Females,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,0.3,,,,,
Asia,Western Asia,Bahrain,GHD Estimate,Males,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,0.7,,,,,
Asia,Western Asia,Cyprus,CTS,Females,,,,,4,2,4,3,2,7,1,6,5,3,5,2,5,,,,,,0.8,0.4,0.8,0.6,0.4,1.3,0.2,1.1,0.9,0.5,0.9,0.3,0.9
Asia,Western Asia,Cyprus,CTS,Males,,,,,12,18,11,10,7,12,7,3,17,9,6,13,8,,,,,,2.3,3.5,2.1,1.9,1.3,2.2,1.3,0.5,3,1.6,1,2.2,1.4
Asia,Western Asia,Georgia,CTS,Females,,,,,34,72,45,45,43,33,28,,,,33,,34,,,,,,1.4,3,1.9,1.9,1.9,1.5,1.3,,,,1.6,,1.7
Asia,Western Asia,Georgia,CTS,Males,,,,,264,331,278,285,220,177,159,,,,75,,5,,,,,,12.3,15.6,13.3,13.7,10.7,8.7,7.9,,,,3.9,,0.3
Asia,Western Asia,Iraq,CTS,Females,,,,,,,,,628,952,482,491,510,541,,,,,,,,,,,,,4.4,6.4,3.2,3.1,3.1,3.2,,,
Asia,Western Asia,Iraq,CTS,Males,,,,,,,,,"3,968","1,602","2,209","2,143","2,187","2,798",,,,,,,,,,,,,27,10.6,14.2,13.4,13.2,16.3,,,
Asia,Western Asia,Iraq (Central Iraq),CTS,Females,,,,,,,,,588,923,454,459,485,517,531,,,,,,,,,,,,4.8,7.3,3.5,3.4,3.5,3.6,3.6,,
Asia,Western Asia,Iraq (Central Iraq),CTS,Males,,,,,,,,,"3,864","1,535","2,099","2,059","2,109","2,711","2,498",,,,,,,,,,,,30.8,11.9,15.8,15,14.9,18.4,16.4,,
Asia,Western Asia,Iraq (Kurdistan Region),CTS,Females,,,,,,,,,62,29,28,31,24,22,,,,,,,,,,,,,2.9,1.3,1.2,1.3,1,0.9,,,
Asia,Western Asia,Iraq (Kurdistan Region),CTS,Males,,,,,,,,,82,67,110,85,79,89,,,,,,,,,,,,,3.7,3,4.8,3.6,3.2,3.5,,,
Asia,Western Asia,Israel,MD,Females,37,61,,54,46,52,45,24,30,24,32,35,25,,23,,,,1.2,2,,1.7,1.4,1.5,1.3,0.7,0.8,0.7,0.9,0.9,0.6,,0.6,,
Asia,Western Asia,Israel,MD,Males,110,162,,141,127,114,137,101,106,104,113,116,109,,95,,,,3.7,5.3,,4.5,4,3.5,4.1,2.9,3,2.9,3.1,3.1,2.9,,2.4,,
Asia,Western Asia,Jordan,CTS,Females,,,,,,,,29,30,36,38,28,25,,,,37,,,,,,,,,1,0.9,1.1,1.1,0.8,0.6,,,,0.8
