Estimated gross national income per capita, female (2011 PPP$)
32,"Cyprus","16943","..","19506","..","23153","..","25988","..","26822","..","24593","..","23107","..","23637","..","25950","..","26062","..","26580"," a"
27,"Czechia","13895","..","15226","..","17836","..","18750","..","19612","..","19845","..","19987","..","20238","..","21470","..","22283","..","23224"," a"
170,"Côte d'Ivoire","1529","..","1653","..","1601","..","1191","..","1123","..","1237","..","1314","..","1437","..","1535","..","2407","..","2529"," a"
11,"Denmark","27849","..","32432","..","35326","..","36965","..","37930","..","38073","..","38800","..","39153","..","39211","..","39676","..","40293"," a"
172,"Djibouti","1268","..","1198","..","1401","..","1838","..","1900","..","1977","..","2052","..","2158","..","2281","..","2397","..","2491"," a"
94,"Dominican Republic","3557","..","4745","..","5345","..","7535","..","8059","..","8279","..","8437","..","8901","..","9598","..","8488","..","8909"," a"
86,"Ecuador","4631","..","4471","..","5548","..","6178","..","6514","..","6897","..","7070","..","7096","..","7262","..","7331","..","7388"," a"
115,"Egypt","2457","..","2555","..","2859","..","3584","..","4549","..","1947","..","3001","..","3027","..","3292","..","4001","..","4081"," a"
121,"El Salvador","3412","..","4092","..","4555","..","5474","..","5587","..","5417","..","5908","..","5734","..","5857","..","5823","..","5226"," a"
141,"Equatorial Guinea","1036","..","6460","..","15685","..","16788","..","17389","..","18637","..","18050","..","17573","..","17962","..","16279","..","14869"," a"
179,"Eritrea","1233","..","1310","..","1288","..","1162","..","1241","..","1302","..","1315","..","1353","..","1388","..","1410","..","1451"," a"
30,"Estonia","9206","..","11785","..","17471","..","16567","..","17880","..","18798","..","19460","..","19761","..","20381","..","20826","..","21896"," a"
144,"Eswatini (Kingdom of)","4282","..","3981","..","4521","..","4701","..","4996","..","5146","..","5891","..","5890","..","5852","..","5784","..","5722"," a"
173,"Ethiopia","..","..","471","..","512","..","805","..","871","..","921","..","992","..","1069","..","1153","..","1214","..","1304"," a"
92,"Fiji","3357","..","3721","..","4924","..","4813","..","4927","..","4963","..","5249","..","5217","..","5481","..","5431","..","5604"," a"
15,"Finland","21035","..","27419","..","31553","..","34083","..","33539","..","34230","..","32787","..","32874","..","33152","..","33679","..","34504"," a"
24,"France","22917","..","26240","..","28386","..","30863","..","31425","..","31399","..","31562","..","31428","..","31677","..","32007","..","32518"," a"
110,"Gabon","12564","..","10502","..","10750","..","9629","..","9645","..","10538","..","11016","..","12120","..","11774","..","11894","..","11789"," a"
174,"Gambia","940","..","1019","..","1046","..","825","..","765","..","793","..","814","..","794","..","803","..","1162","..","1168"," a"
70,"Georgia","1774","..","2234","..","2842","..","4118","..","4428","..","5025","..","5388","..","5745","..","5964","..","5902","..","6177"," a"
5,"Germany","23446","..","26238","..","28085","..","32529","..","34632","..","34665","..","35235","..","35761","..","36258","..","36880","..","37689"," a"
140,"Ghana","1689","..","1856","..","2095","..","2521","..","2758","..","2878","..","3084","..","3087","..","3157","..","3182","..","3349"," a"
31,"Greece","12940","..","15951","..","21215","..","21407","..","19447","..","18922","..","18277","..","19101","..","19250","..","19348","..","19658"," a"
127,"Guatemala","2966","..","3624","..","3976","..","4158","..","3913","..","4686","..","4509","..","4561","..","4783","..","4717","..","4768"," a"
175,"Guinea","959","..","1066","..","1168","..","1274","..","1315","..","1375","..","1404","..","1423","..","1448","..","1552","..","1804"," a"
177,"Guinea-Bissau","1027","..","1014","..","1021","..","1139","..","1212","..","1159","..","1140","..","1182","..","1212","..","1259","..","1269"," a"
125,"Guyana","1852","..","2215","..","2325","..","3350","..","3534","..","3771","..","3943","..","4133","..","4441","..","4468","..","4543"," a"
168,"Haiti","1186","..","1372","..","1222","..","1245","..","1304","..","1333","..","1367","..","1395","..","1391","..","1412","..","1400"," a"
